commit_hash,branch_name
166e47fc355a8cc9a10eff343ce240972939d3bd,#73_trajectoryLine_tweak
f9df237f53a514889790fd7da17b094fe6008c53,#89_music
e33e17398690bbab101272d83e5c109d97812657,develop
401f56c2d07f528b8964f1aeb6bd650a78c8edca,feature/#103_shareAndroidIntent
590d3611f9ca6d843a81ecaa19d9fc305ab562a6,feature/#103_tutorial
a5ed592df938289e7248f13c4bd16d1391587951,feature/#111_inviteAndShare
5fa667f1d9e0e6930cf13b759df5a6d7a52c2743,feature/#114_proguard
65385aa2c5c65d80a0cab0a56a9f69a62411f2a3,feature/#115_thrusterSoundPause
3d763998746c5d2edee421ebffd1dda527b17314,feature/#121_nextLevelOrDifficulty
ee33a0de7de02c39f654b8ace81e7ed98f7cf0b8,feature/#123_purchaseThanks
9ebce527ec71e493cb33a99fc05c878596c1cd1f,feature/#126_backgroundNotShowing
8300325922445d0c3cbd135dd8e8480e4d7ca2cd,feature/#128_faceUpWarning
48f80f150ba5f61c091bd90e86a78c586ec1dab3,feature/#129_backgroundNotMoving
8bd63f52c787afe0b7568d9b2d48eea7aba6fb6d,feature/#130_upgradeGdx
f246c2489ecea7ccac4300cb620fad3777f93f4b,feature/#133_ingameSettings
45ba8336cee339f55e39d3bd1e1c04c1b549787a,feature/#136_redoLevelScreen
03be8e42fbf824a961f1a4af1dba0037b38c91ea,feature/#13_accelerometerMultiplierAndDeadZone
00916b1c5410b5ced71708048f57f77a5ad12c48,feature/#19_tableLayout
690cfb6cd9c6af28827ce243347c1b3d3e9e2412,feature/#20_loadingScreenFontManager
fa92ab975dfbf2923c1d856000a1719c66902ea1,feature/#26_shipDeath
9c1b19334a18393b8ef67d33547ccac534de5ddd,feature/#33_fontAssetOnMinimise
fe47ebf7637fd3982739b0ff2bf53e39865f7686,feature/#34_loseUpdate
31f5ef5a550d0c6b22a89cbbc3a3aece1550dfc8,feature/#35_DebugKeys
e2a49673db9c6c93d2a1680521348f7fef691e99,feature/#39_fontSize
39945d93e08340a1a006610f3c94707a305f618f,feature/#40_dynamicBackground
6f04858eab715d5164f3a2e5e89c528c7e5f18c3,feature/#42_levelSelection
21ef89b256f3a5b1d189fa324ba2f64dcd6f51e2,feature/#43_winScreen
b3dcddd8d35c701007406bed5275c93587ad8149,feature/#44_debugMenu
e204087db747c474e0238f204e02b65cfeb1d07b,feature/#46_countdownScreen
74acb59d148f1b30837e297f12b2635fbf4bba94,feature/#47_Skin
1417af709f6ac942c4bb1ec0fe42d42a05e2b797,feature/#48_buttons
6979d8d3e2c00314515f49cff8f094730dfaeaba,feature/#50_levels
65c1ebfe883dc9c2df80a077e7ae2a5736fd5c7a,feature/#53_starContact
2134c9a85552fbde299337d5a12d41f2aa1623af,feature/#57_sound
d560df81d2fbbc1deeaf6627d182cd41ae203012,feature/#58_hudScore
e8481010fa26047f8e4e657732d91dd378599550,feature/#59_VelocityIndicatorsOnShipActive
84ac8247da55cd593311caab2ae297ec1f51b9e2,feature/#60_resourcePack
f535020a9939f2e249b8c3bec9ed73f0a069cd41,feature/#61_fontInSkin
402e0aac3908b96d538cbccd9c433cf2c6aa2101,feature/#65_touch-click
d10d94fe367b08ca3cada77099b8e501c671ce98,feature/#68_settings
96abf93ccfdf1101405636689b7113d76aa1b45b,feature/#71_animationExtraFrame
5497def69967b8f47e61cc365571cb56d98752a8,feature/#73_trajectoryLine
6fc20f5119edeb494cf0d7df816dd4009e240ca6,feature/#75_cacheJoystickOverlay
05ce87303a0d1dde95601c66f42a9a3fc5427ba2,feature/#77_firstGameScreenRenderDeltaTime
fead76823d69045f2b6dcbd055fbe00374d24de9,feature/#77_firstRenderDelta
3dd4371cdfb8b0475c899fd69cf9fc136ab95f1f,feature/#78_joystickWidth
12583580f71188825301419360dd554dbba7f49d,feature/#79_cacheGravityAndCollision
1e56ece576abf32a96f3a45e8c3754682d33cfc5,feature/#82_generatedPlanetTextures
750c2177cd2fd646e3c1d15a974ad54e48df1581,feature/#85_freeAndPaid
fb7b2754c6e857fa1167eb5f54ce3010fc6740d4,feature/#86_levels
e60c85fa5985dccfed8e58920592d8692ed8a6ed,feature/#8_worldBorder
a132c95e25afa3443646044a0a46bc6681ba5eb5,feature/#97_backgroundInMenus
79f5c3b42b3cfbf369e9e8845f302660ec9f2e23,feature/GameScreenRename
9e12881d5be8469194bb312fdd3198a87b881d43,feature/androidBackButton
be61d8f0dbfaf344f9876b992fc57d4c0140f815,feature/assetManager
2911ed61eb78f747fe0b3e7d1c02453bebae4edd,feature/background
b7cf1f29c653b3eb2a5562183face278560869cf,feature/box2d
e1211a661a03770e065e06bcced8641b6b48677e,feature/buttonIcons
e9c84ba2df9dee31b5f16187bf041750256c5174,feature/camera
929cc2886a598c1fdbb16ab872e4b9513f620979,feature/components
12bfecc14217808fed01cf5e526eca40fbfa7e3b,feature/delimitedFuelProgressBar
442472f69a27363756772981c32d6a20f1abd220,feature/explosion
da10a54ac1591361a6a25f9a58554331b2265761,feature/fuelConstant
